mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.0116573174794514,0.00818130108295758,0.04933889706929525,0.005439349560065039,balanced,gini,2,2,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.699626168224299,0.6764334781999158,0.6895182017851301,0.688525949403115,0.009494336600801966,55
0.94365127881368,0.012687607730776955,0.05434028307596842,0.0020472047120991153,balanced,gini,2,2,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.699626168224299,0.6764334781999158,0.6895182017851301,0.688525949403115,0.009494336600801966,55
0.8649957180023193,0.0070742675099125735,0.05500404040018717,0.0061663909762207664,balanced,gini,2,2,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.699626168224299,0.6764334781999158,0.6895182017851301,0.688525949403115,0.009494336600801966,55
0.8383371829986572,0.032067429872573834,0.056671857833862305,0.004909349408218125,balanced,gini,2,4,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.699626168224299,0.6764334781999158,0.6895182017851301,0.688525949403115,0.009494336600801966,55
0.9086616039276123,0.021199914327407022,0.05800151824951172,0.012355634465900404,balanced,gini,2,4,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.699626168224299,0.6764334781999158,0.6895182017851301,0.688525949403115,0.009494336600801966,55
0.8753340244293213,0.0036787799326678176,0.06833116213480632,0.007133656441495003,balanced,gini,2,4,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.699626168224299,0.6764334781999158,0.6895182017851301,0.688525949403115,0.009494336600801966,55
1.8958622614542644,0.01960047606181412,0.04366612434387207,0.0033974174752766312,balanced,gini,5,2,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7268224299065421,0.7693350156549371,0.7770456563390813,0.7577343673001868,0.02208354440167993,37
1.8775355021158855,0.01920566287065732,0.059660911560058594,0.0069380563309071564,balanced,gini,5,2,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.7268224299065421,0.7693350156549371,0.7770456563390813,0.7577343673001868,0.02208354440167993,37
1.8596648375193279,0.022230708745732873,0.04700350761413574,0.00432308704620969,balanced,gini,5,2,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.7268224299065421,0.7693350156549371,0.7770456563390813,0.7577343673001868,0.02208354440167993,37
1.8009985287984211,0.017379114791156464,0.049346605936686196,0.002852324968786238,balanced,gini,5,4,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7268224299065421,0.7693350156549371,0.7770456563390813,0.7577343673001868,0.02208354440167993,37
2.118995189666748,0.2857653760655428,0.038668155670166016,0.0054353333466675225,balanced,gini,5,4,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.7268224299065421,0.7693350156549371,0.7770456563390813,0.7577343673001868,0.02208354440167993,37
1.9009960492451985,0.04382589240424036,0.05533377329508463,0.019568774163275224,balanced,gini,5,4,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.7268224299065421,0.7693350156549371,0.7770456563390813,0.7577343673001868,0.02208354440167993,37
3.6456483205159507,0.05733035656659411,0.04999987284342448,0.0066831612168426185,balanced,gini,10,2,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7854205607476635,0.7756437216692369,0.7841955231552876,0.7817532685240627,0.004348954000995894,25
3.6146636803944907,0.03938428494027765,0.05066672960917155,0.007843643426888851,balanced,gini,10,2,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.7834579439252336,0.7742417869993925,0.7835412869760269,0.780413672633551,0.004364314816545499,26
3.604994853337606,0.07469052801597231,0.05233621597290039,0.006183893153691394,balanced,gini,10,2,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.780607476635514,0.7704098322351511,0.7804570307023693,0.7771581131910116,0.0047721504858306354,29
3.6843761603037515,0.0599579211825533,0.06571284929911296,0.023694074006997596,balanced,gini,10,4,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7844392523364486,0.7741483246880695,0.7822795457731669,0.7802890409325617,0.004430754646513258,27
4.0800736745198565,0.033089815073740286,0.04667250315348307,0.003308423470760798,balanced,gini,10,4,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.7830841121495327,0.7736342819757933,0.7821393523061825,0.7796192488105028,0.004249550078132295,28
4.133654594421387,0.018236192597129938,0.04701050122578939,0.003755706577131858,balanced,gini,10,4,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.7799065420560748,0.7697555960558905,0.77858778447591,0.7760833075292918,0.004506641747226798,30
5.094008207321167,0.13740148295862958,0.04366636276245117,0.0038565201847181943,balanced,gini,20,2,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8536915887850467,0.8566288144305809,0.858778447591009,0.8563662836022122,0.002084982007089741,8
5.067203521728516,0.14438330084426426,0.05233637491861979,0.00910557102532398,balanced,gini,20,2,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8468691588785047,0.8480770129445301,0.8503201084162811,0.8484220934131054,0.0014298190037935982,11
5.036996761957805,0.17972493848202709,0.047003746032714844,0.004965844635350415,balanced,gini,20,2,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.8307476635514018,0.8296649376139071,0.8320949577083041,0.830835852957871,0.0009940095383020905,21
4.990664800008138,0.20136889658576446,0.04999979337056478,0.0014128185612360205,balanced,gini,20,4,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8427570093457943,0.8449927566708725,0.8473760456096079,0.8450419372087582,0.0018860342954793094,15
4.988992055257161,0.14527786528560402,0.050667921702067055,0.006649827790161364,balanced,gini,20,4,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8403271028037383,0.8406934903500164,0.8436375531566895,0.8415527154368148,0.001481771731672686,16
4.945997317632039,0.10184350455340654,0.04866830507914225,0.004027363990969306,balanced,gini,20,4,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.824392523364486,0.8241973924015141,0.8269077994298799,0.8251659050652934,0.0012342787384302387,24
5.947329203287761,0.16035231581194365,0.061664183934529625,0.005252007360293984,balanced,gini,,2,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8674766355140187,0.8705546988177018,0.8704612365063789,0.8694975236126998,0.0014294929943754263,2
5.963667233784993,0.23585311644270798,0.059666713078816734,0.00047176815236600004,balanced,gini,,2,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8576168224299066,0.8579372867891023,0.8593392214589467,0.8582977768926519,0.0007479435985319935,6
6.046672821044922,0.20563947404769228,0.06164844830830892,0.007389953197280482,balanced,gini,,2,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.8368691588785047,0.8360203747838684,0.839291555680172,0.8373936964475149,0.0013860040548432546,19
5.921994050343831,0.22355068790904847,0.06766517957051595,0.005001853993442641,balanced,gini,,4,5,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8505140186915888,0.8522828169540633,0.8527501285106781,0.85184898805211,0.0009630515451363676,9
5.235664288202922,0.17088021439525353,0.06200051307678223,0.014166454918505768,balanced,gini,,4,10,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8472429906542056,0.8476564325435768,0.8481704752558531,0.8476899661512118,0.0003793857304503908,12
5.195658206939697,0.2429931324464717,0.05433519681294759,0.005434539584091867,balanced,gini,,4,20,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.8287850467289719,0.8279826160100939,0.8314407215290434,0.8294027947560364,0.0014777985685366993,23
0.9773294925689697,0.00806551787996224,0.045328219731648765,0.0049821217410101525,balanced,entropy,2,2,5,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.699626168224299,0.7037244731062199,0.6895182017851301,0.6976229477052164,0.00597015943662924,49
0.9909860293070475,0.01282235399688105,0.054337263107299805,0.006653217214546642,balanced,entropy,2,2,10,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.699626168224299,0.7037244731062199,0.6895182017851301,0.6976229477052164,0.00597015943662924,49
0.9723315238952637,0.01590362550818454,0.04766615231831869,0.009460681145938458,balanced,entropy,2,2,20,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.699626168224299,0.7037244731062199,0.6895182017851301,0.6976229477052164,0.00597015943662924,49
0.9386605421702067,0.018364898251425333,0.05100067456563314,0.004967827000508318,balanced,entropy,2,4,5,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.699626168224299,0.7037244731062199,0.6895182017851301,0.6976229477052164,0.00597015943662924,49
0.9463210105895996,0.019477510495326828,0.04366842905680338,0.0037738850566503904,balanced,entropy,2,4,10,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.699626168224299,0.7037244731062199,0.6895182017851301,0.6976229477052164,0.00597015943662924,49
0.9413328965504965,0.005739410484849069,0.05566668510437012,0.004495406315136776,balanced,entropy,2,4,20,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.699626168224299,0.7037244731062199,0.6895182017851301,0.6976229477052164,0.00597015943662924,49
2.1163286368052163,0.014726951512793999,0.040334463119506836,0.001246810136077063,balanced,entropy,5,2,5,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7244392523364486,0.7597551287443338,0.7770456563390813,0.7537466791399545,0.021892685772624716,43
2.0853184858957925,0.02228638921021749,0.05567288398742676,0.0053194809670017345,balanced,entropy,5,2,10,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.7244392523364486,0.7597551287443338,0.7770456563390813,0.7537466791399545,0.021892685772624716,43
2.0849945545196533,0.01632144801085732,0.046001275380452476,0.0035595727798637808,balanced,entropy,5,2,20,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.7244392523364486,0.7597551287443338,0.7770456563390813,0.7537466791399545,0.021892685772624716,43
2.154985268910726,0.16433159599131153,0.04733196894327799,0.00524776714718802,balanced,entropy,5,4,5,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7244392523364486,0.7597551287443338,0.7770456563390813,0.7537466791399545,0.021892685772624716,43
2.0513265132904053,0.015442743406603919,0.04266436894734701,0.0036851324447132725,balanced,entropy,5,4,10,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.7244392523364486,0.7597551287443338,0.7769989251834197,0.7537311020880674,0.021876112928819812,48
2.0586647987365723,0.01826452508827139,0.05267834663391113,0.008196511217542595,balanced,entropy,5,4,20,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.7244392523364486,0.7597551287443338,0.7770456563390813,0.7537466791399545,0.021892685772624716,43
4.086326599121094,0.044737482520232214,0.04633601506551107,0.0036840603750816956,balanced,entropy,10,2,5,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7609813084112149,0.7659236412916491,0.7664376840039254,0.7644475445689297,0.0024599667752903693,31
4.100996891657512,0.015121073781779806,0.04833539326985677,0.0047161761887296125,balanced,entropy,10,2,10,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.7604205607476635,0.7649422870227581,0.7658301789803262,0.763731008916916,0.0023687392347067526,32
3.953329006830851,0.025952609326502337,0.04767751693725586,0.0034090686586236135,balanced,entropy,10,2,20,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.7580841121495328,0.7626524603953456,0.7648955558670966,0.761877376137325,0.002834255702961943,35
3.925333261489868,0.032601663898178264,0.04933889706929525,0.0077220889982273005,balanced,entropy,10,4,5,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7588317757009346,0.7643347819991588,0.7641011262208515,0.7624225613069816,0.0025408600521778595,33
3.9475951194763184,0.038894070950337506,0.048337697982788086,0.004198280704305945,balanced,entropy,10,4,10,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.7592990654205607,0.7635870835085752,0.7635870835085752,0.7621577441459036,0.0020213911119237463,34
4.017592827479045,0.06712779418874788,0.0546868642171224,0.008379047843166957,balanced,entropy,10,4,20,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.7580373831775701,0.7622318799943922,0.76279265386233,0.7610206390114307,0.002121866844775816,36
5.272661447525024,0.01545313677003256,0.05067690213521322,0.006031990055457824,balanced,entropy,20,2,5,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8615420560747663,0.8591522968363008,0.8559745782513202,0.8588896437207957,0.002280488591355589,5
5.24166464805603,0.02334550759931517,0.05433154106140137,0.0063408251051907775,balanced,entropy,20,2,10,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8550934579439252,0.8507406888172344,0.8489649049020982,0.8515996838877525,0.0025746449586953064,10
5.142996788024902,0.023552327888822725,0.04600262641906738,0.0029459218897280874,balanced,entropy,20,2,20,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.8353271028037383,0.8332165054441797,0.8281228094770784,0.8322221392416654,0.0030240187050420368,20
5.134329319000244,0.039747292635367915,0.05066823959350586,0.00704186094325431,balanced,entropy,20,4,5,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8507943925233645,0.8471423898313005,0.843777746623674,0.8472381763261131,0.0028653343271891024,13
5.165527741114299,0.07288847252460005,0.04333249727884928,0.002494427410090287,balanced,entropy,20,4,10,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.8478504672897196,0.8436375531566895,0.8441983270246273,0.8452287824903455,0.0018678936841966213,14
4.986867030461629,0.06385837574438435,0.0496675968170166,0.005248291973433319,balanced,entropy,20,4,20,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.8332710280373832,0.8311603345950745,0.8238702743118838,0.8294338789814472,0.004027325778664378,22
5.312659343083699,0.026245951554313952,0.0473329226175944,0.004028817609627002,balanced,entropy,,2,5,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8734579439252337,0.8719566334875462,0.8697602691714567,0.8717249488614122,0.0015184329577276107,1
5.313998778661092,0.08452422720015973,0.06333255767822266,0.011612258347806284,balanced,entropy,,2,10,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.8649065420560748,0.8605542315061452,0.8649936912939857,0.8634848216187353,0.002072545544883553,3
5.238914171854655,0.0559427225587073,0.03833357493082682,0.00410972415269151,balanced,entropy,,2,20,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.842196261682243,0.8411608019066311,0.8393382868358334,0.8408984501415692,0.001181419031546615,17
5.234574794769287,0.07432065570129076,0.05466334025065104,0.004986263528042292,balanced,entropy,,4,5,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8592990654205608,0.8579372867891023,0.8596196083929155,0.8589519868675262,0.0007293372042005425,4
5.728279034296672,0.05419611542383485,0.04877281188964844,0.0031981047846094957,balanced,entropy,,4,10,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.858177570093458,0.8556007290060283,0.8563951586522734,0.8567244859172533,0.0010774568307085194,7
5.657109419504802,0.030898677969618517,0.04599610964457194,0.0074865106402312335,balanced,entropy,,4,20,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 20}",0.8404205607476636,0.838123276788635,0.8353661386046077,0.8379699920469688,0.0020663039400620736,18
